,id,text,textEN,polarity,subjectivity
961,1029194741613830144,quero saber quem vai ser a gay que vai me dar o login do Globoplay p eu ver Verdades Secretas,I want to know who is going to be the gay that will give me the login of the globopay p I see secret truths,0.008333333333333331,0.6416666666666666
962,1072498954045153281,ódio que vou ter que assinar globoplay só pra assistir verdades secretas,Hate I'm going to have to sign globopay just to watch secret truths,-0.6000000000000001,0.8
963,3420032697,@tayan85925179 @globoplay Eu tento abrir e vai pro multishow 😂,@ tayan85925179 @globoplay I try to open and go to multishow 😂,0.0,0.5
964,9052992,"@limapetter @globoplay No começo travou muito, mas agora tá ok.","@limapetter @globoPlay at the beginning caught a lot, but now okay.",0.5,0.5
965,1007036161133604866,nossa se tem plataforma mais lixosa que o Globoplay eu desconheço,ours have the most rubber platform than the globopay I do not know,0.5,0.5
966,1207904669999210496,"Gente o globoplay tem pedido de teste grátis, queria muito ver verdades secretas 2 aaaaaa","People Globlay has free test request, I really wanted to see Secret Truths 2 aaaaaa",0.0666666666666667,0.5666666666666667
967,18141369,Só lembrando as gatinhas que #VerdadesSecretas2 tá rolando ao vivo no @globoplay e tá liberado pra não assinantes t… https://t.co/zBqgaAvC5z,Just remembering the kittens that # truthsecretas2 is rolling live on @globoplay and is released for non-subscribers t ... https://t.co/zbqgaavc5z,0.13636363636363635,0.5
968,1008133923547828224,"Vendo Sky Rojo porque globoplay é um app porco que já não funciona direito normal, imagina com todo mundo lá? 🥴","Seeing Sky Rojo Because Globlay is a Pig App that no longer works normal right, imagine with everyone there?🥴",0.21785714285714286,0.5928571428571427
969,51533054,@carlosunger Globoplay nao funfa aqui,@Carlosunger Globlay does not funfa here,0.0,0.0
970,253819556,@IsabellaHey4 @vaidesmaiar @globoplay Você zerou a argumentação amore hahahha,@ Isabellahey4 @vaidesmaiar @globoPlay you have zeroed the argumentation amore hahahha,0.0,0.0
971,1213497306923667459,#VerdadeSecretas2 mal começou e eu já tô vibrando!!! Dona @globoplay obrigado https://t.co/JdYwm1BfpB,# Truthsecretas2 badly started and I'm already vibrating !!!Dona @globoplay thank you https://t.co/jdywm1bfpb,-1.0,0.6666666666666666
972,4526569000,a língua dela é igual um chicote #VerdadesSecretas2 https://t.co/UEcFdHHJ2w,her tongue is equal a whip # truthsecretas2 https://t.co/UECFDHHJ2W,0.0,0.25
973,155732641,@babi @globoplay ai querooo,@babi @globoplay ai querooo,0.0,0.0
974,1071524063808512000,A bitch da #angel demônia tá de voltaaaa… @globoplay @TVGloboInter #VerdadeSecretas2 @WalcyrCarrasco https://t.co/Y0hTvSkLEf,The bitch of #angel demon is backaaaa ... @globoplay @tvglobointer # truthsecretas2 @walcyrcarrasco https://t.co/y0htvsklef,0.0,0.0
975,43388013,"@DELLAFANCY @globoplay Compartilha a conta aí gata, não tá fácil pagar os serviços de streaming não 🥺","@Dellafancy @globoplay shares account there cat, it's not easy to pay streaming services not 🥺",-0.21666666666666667,0.8333333333333334
976,71576055,Ridículo essa herança ainda não ter saído depois de 6 anos #VerdadeSecretas2 #VerdadesSecretasII #GloboPlay,Ridiculous this inheritance has not yet left after 6 years # truthsecretas2 #verdadasssecrettesii #globoplay,-0.16666666666666666,0.5
977,102403598,"@palhotaa sepa que a globo da, viu. Veja este vídeo no Globoplay!
https://t.co/rPXicUbgn5","@Paltaa Sepa that Globo da, saw.See this video on Globlay!
https://t.co/rpxicubgn5",0.0,0.0
978,46532784,@PepitaOfc @globoplay Babadeira,@Pepitaofc @globoplay,0.0,0.0
979,1366934752410927111,@karolfurtad primeiro ep ao vivo no globoplay de graça vai ver puta,@karolfurtad First EP live on GlobOplay for free will see bitch,0.26212121212121214,0.5444444444444444
980,58918291,Belíssimo dia pra assistir pela 30ª vez ! Tem na @globoplay 🤩 https://t.co/DZueIXwKbh,Beautiful day to watch for the 30th time!Has on @globoplay 🤩 https://t.co/dzueixwkbh,0.85,1.0
981,860753184234631169,A globoplay ta de sacanagem com a minha cara... Quero assistir verdades secretas porraaaaaa !,GlobPlay ta sucking with my face ... I want to watch secret truths porraaaaaa!,-0.5,0.7
982,53147812,Seria tudo se elas se pegassem 🥵🥵🥵 https://t.co/ejmlCmQjE0,It would be all if they get caught 🥵🥵🥵 https://t.co/ejmlcmqje0,0.0,0.0
983,3298576859,Caiu @globoplay ???,Caiu @globoplay ???,0.0,0.0
984,186533051,Eu queria uma amiga com globoplay,I wanted a friend with Globlay,0.0,0.0
985,144974967,@dougoliverx @globoplay O BOOK ROSA TÁ VINDOOOOO,@dougoliverx @globoplay Book pink is coming,-0.1,0.3
986,1634232678,@bndosyn Globoplay tá exibindo liberado o primeiro ep agr,@bendeyn Globlay is displayed released the first EP Egr,0.25,0.3333333333333333
987,28678458,@PepitaOfc @globoplay Indo ver já!,@Pepitaofc @globoPlay going to see already!,0.0,0.0
988,709883764579635201,@cleytu @globoplay é sobre isso 🥵,@cledu @globoplay is about this 🥵,0.0,0.0
989,1004740082132307968,Que ódio de vc @globoplay,What a hate of you @globoplay,-0.8,0.9
990,52570979,"Assistir Verdades Secretas 2 ""Estréia"" Primeiro Capitulo AO VIVO Online | Globoplay #Angel #VerdadesSecretas2… https://t.co/g5Gsv8WIrV","Watch Secret Truths 2 ""Premiere"" First Chapter Live Online |Globlay #Angel # truthssecretas2 ... https://t.co/g5gsv8wirv",-0.0045454545454545565,0.5111111111111111
991,709883764579635201,"noitinha de quarta com friozinho gostoso pra acompanhar a estreia de #VerdadesSecretas2 com as manas no @globoplay,… https://t.co/H8AF2qS72Z","Night of fourth with cold cold to accompany the premiere of # truthsecretas2 with the manas at @ globopay, ... https://t.co/h8af2qs72z",-0.39999999999999997,0.6666666666666666
992,916028275104911360,"GENTE DO CÉU 😱 Vocês tão vendo isso????? Venham ver #VerdadesSecretas2 comigo no @Globoplay #publicidade 

https://t.co/42MMW7MCvF","People from heaven 😱 you so seeing this ?????Come see # truthssecretas2 with me at @globoplay #publicity

https://t.co/42mmw7mcvf",0.0,0.0
993,3583335315,#VS2 COM PÉSSIMA QUALIDADE @globoplay cadê o 4K ?,# VS2 with bad quality @globoplay Where's 4k?,-0.6999999999999998,0.6666666666666666
994,4431000203,Caiu o globoplay aí gnt?,Dropped Globlay there GNT?,0.0,0.0
995,48608165,@BastidoresDaTV Globoplay deve estar com 18.5 com Verdades Secretas,@BastéstérdaTV Gloplay must be 18.5 with secret truths,-0.4,0.7
996,916028275104911360,"To assistindo a estreia de #VerdadesSecretas2 na live do @Globoplay, vocês estão acompanhando? Tá babado 🤭🔥… https://t.co/HlZcxdpJgv","I'm watching the premiere of # truthsecretas2 on @globoplay live, are you accompanying?It's babed 🤭🔥 ... https://t.co/hlzcxdpjgv",0.13636363636363635,0.5
997,7586962,Você percebe a distância entre @globoplay e @netflix quando a primeira nunca consegue colocar algo no ar no horário… https://t.co/MGMPgwfSVz,You notice the distance between @globoplay and @netflix when the first never can put something in the air on the time ... https://t.co/mgmpgwfsvz,0.25,0.3333333333333333
998,102403598,"@palhotaa vê pela globo, acho que pelo globoplay da pra ver, melhor não?","@Palotaa sees over the globe, I think by Globlay to see, better not?",0.5,0.5
999,1121413218486968320,MINHA GLOBOPLAY NÃO ENTRAAAAAAAAAAA #VerdadeSecretas2,My globoplay does not go in a race.,0.0,0.0
1000,765376263586545665,@RainerCadete @globoplay Rainer mandando bem como sempre 😁👏👏👏 o visky é icônico,@RainerCadete @globoPlay Rainer sending well as always 😁👏👏👏 Vissky is iconic,0.5,0.5
1001,1380309697,"O @globoplay já esfarelou aqui, não tá funcionando para ver #VerdadeSecretas2","@Globoplay already crumbled here, it's not working to see # truthsecretas2",0.0,0.0
1002,144974967,"COMEÇOU #VerdadesSecretas2 

tá disponível pra todo mundo 
primeiro ep 
só vem https://t.co/A4yLObtsI8 #publi https://t.co/mqaNlYE2Xk","Began # truthsecretas2

It's available for everyone.
First EP
only comes https://t.co/A4ylobtsi8 #publi https://t.co/mqanlye2xk",0.21666666666666667,0.5777777777777778
1003,45361530,"Esperava: assistir a live de estreia de verdades secretas 2 
Recebi: a queda do app da globoplay","Hoped to: Watch Live for Secret Truths Premiere 2
Received: The Globlay App Fall",-0.13181818181818183,0.6
1004,1445913920309452809,Agora que o Globoplay trava kkkkkkkk,Now that the globoplay locks kkkkkkkk,0.0,0.0
1005,50475998,"@whateverpayne por enquanto no globoplay, tá começando agora. acho que só vai pra tv depois que sair tudo no streaming","@WhateverPayne for now on Globlay, it's starting now.I think it's only going to TV after everything goes on streaming.",0.0,0.55
1006,27942189,"Descobri uma série de comedia fofissima cringe pérola bloquinho de neve inglesa de uns 10 anos atrás, que amei muit… https://t.co/OU7HVbf5lY","I discovered a series of comedy fofissima cringe pearl English snow block of about 10 years ago, that I loved very ... https://t.co/ou7hvbf5ly",0.3,0.3666666666666667
1007,1300970402739613700,Alguém me empresta um Globoplay? Ou me chama por FaceTime e compartilha a tela 🤧🤧🤧,Does anyone lend me a globopay?Or call me by facetime and shares the screen 🤧🤧🤧,0.0,0.0
1008,1267508595165474821,@globoplay Cadê???? Travou @globoplay ???,@globoplay CADE ????Caught @globoplay ???,0.0,0.0
1009,76530652,"Eu até queria assistir verdades secretas 2 mas a globoplay não tá carregando, boa https://t.co/MtXKIcRSr7","I even wanted to watch secret truths 2 but Globlay is not loading, good https://t.co/mtxkicrsr7",0.14999999999999997,0.65
1010,3323754929,A Globoplay pafece esses sites pirata de TV que trava quando sobrecarrega.,To GlobOplay paece these TV pirate sites lock when overloads.,0.0,0.0
1011,762464802769809408,"Guilhermeeeeeee 😭 #VS2 #VerdadesSecretas2  @globoplay 

QUE TRILHA SONORA FODA! *publi 

E todo mundo pode assistir… https://t.co/zJqMz6fjsw","Guilhermeeeeeee 😭 # vs2 # truthssecretas2 @globoplay

What a soundtrack fuck!* Publi

And everyone can watch ... https://t.co/ZJQMZ6FJSW",-0.5,0.6
1012,971938602602115078,E tem live no @globoplay pra assinantes e não assinantes às 21h30 de hoje com o primeiro episodio. Aproveitem!!!… https://t.co/V7FiOfnwxT,And it has live in @globoplay for subscribers and not subscribers at 9:30 pm today with the first episode.Enjoy !!! ... https://t.co/v7fiofnwxt,0.3123224431818182,0.41666666666666663
1013,1160315291236261890,E o @globoplay caiu na estreia de #VerdadeSecretas2 é isso mesmo produção? Ou foi só comigo.,And @globoplay fell in the debut of # truthsecretas2 is that same production?Or it was just me.,0.0,0.125
1014,71576055,Mais como aquele carro capotou no meio do nada??? #VerdadeSecretas2 #VerdadesSecretasII #GloboPlay,More like that car haunt in the middle of nowhere ???# TruthsCrettes2 #VerdadassSecrettasii #GlobOplay,0.25,0.25
1015,1442286706326048769,Alô @globoplay bota pra funcionar #VerdadeSecretas2 https://t.co/JJaDx7dVpm,Hello @globoplay boot to work # truthsecretas2 https://t.co/jjadx7dvpm,0.0,0.0
1016,971938602602115078,"Familia @Globoplay, não tem como adiantar essa estreia não? só pra eu ver um negocio 😂 Doida pra ver esse sururu to… https://t.co/3IlbAwYVWP","Familia @globoplay, can not advance this debut, right?Just so I can see a business 😂 crazy to see this sururu to ... https://t.co/3ilbawyvwp",-0.6,0.9
1017,45361530,O aplicativo da globoplay não ta querendo abrir 🤡,The globoplay application is not wanting to open 🤡,0.0,0.5
1018,166270232,Servidor do Globoplay não aguentou a galera querendo assistir #VerdadesSecretasII,Globlay server could not stand the guys wanting to watch #VerdddesSecretasii,0.0,0.0
1019,53147812,tentar acessar Globoplay me faz lembrar pq eu não assino essa merda,Trying to access Globlay reminds me because I do not sign this shit,-0.2,0.8
1020,151383526,@globoplay menos de dez minutos de cenas e eu já tô passando mal aqui! #VerdadeSecretasII,@globoplay less than ten minutes of scenes and I'm already passing bad here!#VerdadeSecretasii,-0.2888888888888888,0.24444444444444444
1021,1153147996340703237,Várias vezes eu desisto de ver coisa na @globoplay pq a navegação é mto ruim,Several times I give up on seeing thing on @globoplay because navigation is mto bad,-0.3499999999999999,0.3333333333333333
1022,1267508595165474821,@HugoGloss @globoplay Travado por aqui..,@Hugogloss @globoplay caught by here ..,0.0,0.0
1023,84642153,Meu Globoplay não abre por nada!!!! Tô surtado,My Globlay does not open for anything !!!!Tame,-0.10833333333333334,0.35833333333333334
1024,114184900,E a Globoplay não travou #VerdadesSecretas2,And Globlay did not catch # truthsecretas2,0.0,0.0
1025,249233960,Pessoal chegou o grande momento... Quem aí está no GloboPlay curtindo o 01 capítulo de #VerdadesSecretas2 dá um Rt🔄… https://t.co/zV2js385yu,Personal has arrived the great moment ... who is there on Globlay enjoying the 01 chapter of # truthsecretas2 gives an RT🔄 ... https://t.co/Zv2js385yu,0.43333333333333335,0.5499999999999999
1026,1196940799386275840,O globoplay já paroooooou cassete https://t.co/ahFJLQK6ts,The Globlay already paroooooou cassette https://t.co/ahfjlqk6ts,0.0,0.0
1027,193088752,@globoplay caiu caralho,@globoplay fell fucking,-0.6,0.8
1028,236149937,O servidor da globoplay é um lixo ne? Fico chocado que até agora não mudaram isso,Globlay server is trash ne?I'm shocked that so far they have not changed this,-0.3,0.9
1029,263811655,"Globoplay é uma bosta,não suporta muita gente aí travanao entra no app,KD que falaram que a Globo fez contrato com… https://t.co/67fGj6RQPC","Globlay sucks, does not support a lot of people there travanao enters the app, kd that they said that Globo made contract with ... https://t.co/67fgj6rqpc",-0.3,0.3
1030,65530805,@garotxdoblogofc @globoplay romulo estrela é muito gato pqp,@garotxdoblogofc @globoPlay Romulo star is very cat pqp,0.2,0.3
1031,762727603,@oAlexMeneses vai passar na globo ou só globoplay?,@oalexmeneses will pass the globe or only globopay?,0.0,1.0
1032,43155019,Claro que a @globoplay já travou e caiu aqui pra mim.,Of course @globoplay has already caught and fell here for me.,0.0,0.0
1033,354369969,@globoplay Começou ...,@globoplay began ...,0.0,0.0
1034,25556532,Mas já começou a travar @globoplay ? #VerdadeSecretas2,But have already begun @globoplay?# Truthsecretas2,0.0,0.0
1035,178190471,"Boraaaaaaaaaaaaaaaaa, quero todo mundo assistindo

#QuintaHeroisDoSDV #QuartaDetremuraSDV #QuartaLiberdadeNoSDV https://t.co/kE53Hn4CBQ","Boraaaaaaaaaaaaaaaaa, I want everyone watching

#QuarnaheroisdesDV #QuartaTremurasDV #HartaliberiDenDV https://t.co/ke53hn4cbq",0.0,0.0
1036,71576055,Já amei a abertura #VerdadesSecretas2 #Globoplay,I already loved the opening # truthssecretas2 #globoplay,0.7,0.8
1037,51533054,Globoplay nao guentou #VerdadeSecretas2,Globlay did not guentate # truths2,0.0,0.0
1038,91888389,alguém com globoplay me empreste pra ver Verdades Secretas pelo amor de Deus 🥺,Someone with Globlay lend me to see secret truths for the love of God 🥺,0.04999999999999999,0.6499999999999999
1039,51842357,A boca de golfinho derrubou o Globoplay #VerdadeSecretas2,The dolphin's mouth knocked over Globlay # truthsecretas2,0.0,0.0
1040,1071181837,"Alô @globoplay , não se preparou pra pane no sistema que seria VS II ?? 🙄","Hello @globoplay, did not prepare for the pane in the system that would be vsi II ??🙄",0.0,0.0
1041,18141369,AAAAAAAAA VAI COMEÇAR #VerdadesSecretas2 🔥 Tirem as crianças na sala e cola no @globoplay pra assistir ao vivo ao p… https://t.co/lCUcfgqiqa,Aaaaaaaaa will start # truthsecretas2 🔥 take the children in the living room and glue at @globoplay to watch live to p ... https://t.co/lcucfgqiqa,0.13636363636363635,0.5
1042,27008217,Começou #VerdadesSecretas2 #GloboPlay https://t.co/ENIsNepNLR,Began # truthsecretas2 #globoplay https://t.co/enisnepnlr,0.0,0.0
1043,458691079,Ah @globoplay mas já tá assim. https://t.co/KEqtDM6Zpr,Ah @globoplay but it's already like this.https://t.co/keqtdm6zpr,0.0,0.0
1044,1200913310973145088,A abertura ♥️#VerdadeSecretas2,The opening ♥ ️ # truthsecretes2,1.0,1.0
1045,14302884,21:30 e já deu pau aqui na estreia de Verdades Secretas 2 na Globoplay! E não foi o pau que eu imaginava...,21:30 and already gave cock here at the debut of secret truths 2 on Globlay!And it was not the stick that I imagined ...,-0.4,0.7
1046,762464802769809408,"Está no ar, no @GloboPlay, o primeiro capítulo de #VerdadesSecretas2! E todo mundo pode assistir DE GRAÇA, clicando… https://t.co/24sPLsY7Vm","It is in the air, at @globoplay, the first chapter of # truthsecretas2!And everyone can watch for free, clicking ... https://t.co/24splsy7vm",0.325,0.5666666666666667
1047,183617852,"@forumeplay @globoplay Lixo de app, eplay 
Tem que jogar fora e fazer de novo","@forumeplay @globoPlay App garbage, eplay
Have to play out and do again",0.0,0.0
1048,1442286706326048769,O @globoplay de Alguém tá funcionando? #VerdadeSecretas2,Is anyone's @globoplay working?# Truthsecretas2,0.0,0.0
1049,342847533,Meu globoplay caiu hahahahah,My Globlay fell hahahahah,0.0,0.0
1050,253819556,@IsabellaHey4 @vaidesmaiar @globoplay Eu não vi o primeiro. Ma verdade nem sei quantos são. Vale então?,@ Isabellahey4 @VaidesMaiar @globoPlay I did not see the first.I do not even know how many.Is it worth then?,0.3,0.1
1051,15531379,GLOBOPLAY TRAVADÍSSIMO! 🗣,Globlay Travadadria!🗣,0.0,0.0
1052,722753564267933696,Alguém me empresta a conta do Globoplay pra eu poder assistir #VerdadeSecretas2  por favooor 🥺,Someone lends me the globoplay account so I can watch # truthsecretas2 by favooor 🥺,0.0,0.0
1053,504646198,"Vamo Globoplay, já deu o horário!!!
Cadê minha Angel?????
#VerdadeSecretas2 https://t.co/psTEx7klWX","Vamo globopay, already gave the time !!!
Where is my angel ?????
# Truthsecretas2 https://t.co/pstex7klwx",0.0,0.0
1054,1265084847145484289,globoplay caindo 🤡,Globlay falling 🤡,0.0,0.0
1055,59950184,QUE GLOBOPLAY TÁ FORA DO AR QUE ISSO É UM FILME?,What Globlay is out of the air that this is a movie?,0.0,0.0
1056,22497005,@globoplay sempre caindo nas piores horas,@globoplay always falling on the worst hours,-1.0,1.0
1057,3211128940,"se mais de 20 pessoas acessarem o globoplay ao mesmo tempo ele para de funcionar, é essa a energia que me passam real","if more than 20 people access the globoplay at the same time it stops working, this is the energy that passes me real",0.2333333333333333,0.30833333333333335
1058,41908919,@globoplay VOCÊ PROMETEU 🗣🗣🗣,@globoplay you promised 🗣🗣🗣,0.0,0.0
1059,144974967,@babi @globoplay começourrrr,@babi @globoplay getsourrrr,0.0,0.0
1060,2553326782,@globoplay já parou de funcionar? Assim vc me mata. #VerdadeSecretas2,@globoplay Have you stopped working?So you kill me.# Truthsecretas2,0.0,0.0
1061,116226003,E vamos de Verdades Secretas 2 na @globoplay,And we go from secret truths 2 on @globoplay,-0.4,0.7
1062,1232180139443851271,Tomara que o servidor da Globoplay aguente a demanda de hoje... #VerdadeSecretas2 https://t.co/dJPNCSueqh,Hopefully the GlobOPlay server holds today's demand ... # truthsecretas2 https://t.co/djpncsueqh,0.0,0.0
1063,1200913310973145088,"Começou
#VerdadeSecretas2","Started
# Truthsecretas2",0.0,0.0
1064,210227841,Como diria o eterno Catra: Vai começar a putaria… ou seja #VerdadesSecretas2 no Globoplay 🔥 https://t.co/4VETXeE5iF,As the Eternal Catra would say: It will start Putaria ... ie # truthsecretas2 in Globlay 🔥 https://t.co/4vetxee5if,0.0,0.0
1065,1383199708336775168,@Dantinhas @globoplay Impressão minha ou o site/app esta sobrecarregado e não abre?   👀,@Dantinhas @globoplay impression of mine or the site / app is overloaded and does not open?👀,0.0,0.0
1066,67696499,O app do globoplay já parou essa MERDA,The Globlay App has stopped this shit,-0.2,0.8
1067,1200913310973145088,"JÁ NASCEU ACLAMADA.

#VerdadesSecretas2 https://t.co/ZvJymZhCA8","It was already acclaimed.

# TruthsSecretas2 https://t.co/zvjymzhca8",0.0,0.0
1068,1544372540,"C@r@lho, o Globoplay de vcs tbm tá lento? #VerdadesSecretas2","C @ r @ @ lho, the GloboPlay of vcs tbm is slow?# Truthsecretas2",-0.30000000000000004,0.39999999999999997
1069,151178751,"A plataforma da @globoplay já não funciona direito pra quem é assinante, quem falou que eles tão preparados pra faz… https://t.co/UXCdhVYFDw","@Globoplay platform no longer works right for those who are subscriber, who said they so prepared to do ... https://t.co/Uxcdhvyfdw",0.2857142857142857,0.5357142857142857
1070,1364335651848658947,"Eu pago Globoplay pra assistir, não pra ver tela travada 🗣🗣🗣","I paid Globlay to watch, not to see screen locked 🗣🗣🗣",0.0,0.0
1071,36882788,Muito cadelinha sim esperando a contagem regressiva no globoplay pra ver #VerdadeSecretas2,Very little bitch yes waiting for the countdown on the globoplay to see # truthsecretas2,-0.24375000000000002,0.65
1072,1365571721026285571,Já tô pronta Globoplay 🤩😝,I'm ready to Globlay 🤩😝,0.2,0.5
1073,46091253,Assim fica difícil hein Globoplay https://t.co/pCSLxEIzYu,So it's hard HEIN GLOBOPLAY https://t.co/pcslxeizyu,-0.2916666666666667,0.5416666666666666
1074,1342824904643801096,Espero que o globoplay aguente o tranco e não caia com esse monte de gente assistindo #VerdadeSecretas2 https://t.co/mzIZUkbjP8,I hope Globlay hold on the stride and do not fall with this lot of people watching # truthsecretas2 https://t.co/mzizukbjp8,0.0,0.0
1075,14302884,Só imagino o povo de TI da Globoplay com o cy na mão agora para que nada dê errado na estreia de Verdades Secretas 2!,I only imagine the people of IT from Globlay with CY in hand now so that nothing goes wrong at the debut of secret truths 2!,-0.3333333333333333,0.8666666666666666
1076,1400878201191141390,@oxentedudinha É só no globoplay?,@oxentedudinha is only in globopay?,0.0,1.0
1077,1130620455235276801,onde eu consigo assistir o primeiro episódio de verdades secretas 2? comenta @globoplay https://t.co/oQBhc5Cz6I,Where can I watch the first episode of Secret Truths 2?comments @globoplay https://t.co/oqbhc5cz6i,-0.07500000000000001,0.5166666666666666
1078,189920600,a contagem regressiva aaaaa #VerdadeSecretas2 @globoplay,The countdown AAAAA # truthsecretas2 @globoplay,0.0,0.0
1079,375382743,Reclamo tanto de #VerdadeSecretas2 mas tô aqui esperando começar no globoplay kkkkk,I complain so much of # truthsecretas2 but I'm here waiting to get started on the globoplay kkkkk,0.2,0.2
1080,233560500,#VerdadeSecretas2 é no Globoplay ou Xvideos ?,# Truthsecretas2 is in Globlay or Xvideos?,0.0,0.0
1081,354369969,@globoplay Contagem  regressiva  rolando  #VerdadeSecretas2 https://t.co/j8eJo2tR3H,@globoplay countdown rolling # truthsecrettes2 https://t.co/j8ejo2tr3h,0.0,0.0
1082,1364335651848658947,Globoplay volta aqui 🤡 @globoplay,Globlay back here 🤡 @globoplay,0.0,0.0
1083,38408839,Estou só esperando o pessoal reclamar que o Globoplay travou no primeiro episódio de Verdades Secretas 2! A Globo p… https://t.co/17bAqdSw1y,I'm just waiting for the staff to complain that Globlay caught in the first episode of Secret Truths 2!The Globe P ... https://t.co/17baqdsw1y,-0.07500000000000001,0.5166666666666666
1084,163670369,num creio que nas minhas férias vou ter que assinar globoplay pra assistir Verdades Secretas... ôh meu pai,I do not think that on my vacation I'll have to sign globopay to watch secret truths ... Oh my father,-0.4,0.7
1085,55317963,"Ta chegando a horaaaa,bora já já todo mundo travar o Globoplay. 😬👏🏻 #VerdadesSecretas2","It's up to the houraaa, Bora already everyone locks Globlay.😬👏🏻 # truthsSecretas2",0.0,0.0
1086,1380981410454986754,contagem regressiva no @globoplay para #VerdadeSecretas2 NEM COMEÇOU E JÁ É TÃO MEMORÁVEL https://t.co/nqwign48Lc,Countdown in @globoplay for # truthsecretas2 did not start and it is already so memorable https://t.co/nqwign48LC,0.5,1.0
1087,171176169,Hoje o xvideos é no Globoplay 😂 #VerdadesSecretas2,Today the xvideos is on the globopay 😂 # truthsecretas2,0.0,0.0
1088,35369635,"gente, que babado. tem contagem regressiva e tudo. de fato, o maior lançamento da @globoplay em 2021 🥵… https://t.co/3XLBWIQo18","Guys, what a frilly.Has countdown and everything.In fact, the largest release of @globoplay in 2021 🥵 ... https://t.co/3xlbwiqo18",0.0,0.0
1089,254629618,já to aqui preparadíssimo na contagem regressiva pra estreia de Verdades Secretas II @globoplay #VerdadeSecretas2… https://t.co/xyk35aadJL,Already here prepared in the countdown for the debut of secret truths II @globoplay # truthsecretas2 ... https://t.co/xyk35Adjl,-0.4,0.7
1090,2975989780,Assinei o globoplay só pra ver verdades secretas II,I signed Globlay just to see Secret Truths II,-0.4,0.7
1091,587504550,botei na tv a live do globoplay e do nd uma musica c uma contagem regressiva,I put on the TV to Live of Globlay and the ND a song and a countdown,0.13636363636363635,0.5
1092,225936021,"(não sei pq tô vendo essa novela já que Verdades Secretas é no Globoplay) mas enfim, bons tempos da moda de Food Tr… https://t.co/UW2pLcwKSA","(I do not know why I'm seeing this novel since secret truths is on the globoplay) but anyway, good fashion times of food tr ... https://t.co/uw2plcwksa",0.14999999999999997,0.65
1093,2246009364,chega o dia de amanhã mas não dá 21:30h pra Globoplay liberar VERDADES SECRETAS II,Come tomorrow but does not give 21: 30h to Globlay release secret truths II,-0.4,0.7
1094,709883764579635201,"produzi até um banner para esse evento!👄 A live de estreia começa jaja (21:30) no @globoplay, pega a pipoca e vem:… https://t.co/l7DkUpEFqL","I produced even a banner for this event! 👄 The debut live starts Jaja (21:30) at @globoplay, picks up popcorn and comes: ... https://t.co/l7dkuPEfQL",0.13636363636363635,0.5
1095,1862089586,e eu que cancelei meu globoplay e to afim de assistir verdades secretas 🤡🤡🤡,and I canceled my globopay and so to watch secret truths 🤡🤡🤡,-0.4,0.7
1096,1200913310973145088,"VEM ANGEL

Faltam 10 MINUTOS 
#VerdadeSecretas2 https://t.co/fHVHDv028f","Come Angel

Missing 10 minutes
# Truthsecretas2 https://t.co/fhvhdv028f",-0.2,0.05
1097,932788339635351552,@blzcba18 amiga pelamordideuza se isso acontecer vc me avisa na hora que eu paro tudo no trabalho e entro no Globoplay pra ver,@ blzcba18 friend pamelordideuza if this happens you warn me at the time that I stop everything at work and enter the globopay to see,0.0,0.0
1098,203264472,"@igorsooares pronta pra globoplay travando, promete que não trava @globoplay? 🙏🏼🙏🏼🙏🏼🙏🏼","@igorsoares ready for Globlay catching, promises not to lock @globoplay?🙏🏼🙏🏼🙏🏼🙏🏼",0.4,0.7
1099,101640041,"Minha mãe perguntando se eu tenho GloboPlay, pq ela quer assistir uma série nova 🌚🌚🌚🌚🌚🌚🌚🌚","My mother asking if I have Globlay, because she wants to watch a new series 🌚🌚🌚🌚🌚🌚🌚🌚",0.16818181818181818,0.2772727272727273
1100,236166119,Eu tô só vendo a Globoplay cair pq não vai dar conta de tanta gente assistindo verdades secretas kkkkk,I'm just seeing Globlay fall because it will not realize so many people watching secret truths kkkkk,0.04999999999999999,0.6
1101,1221852727984185346,"Menos de 20 min pra estreia de #VerdadesSecretas2 no @globoplay, uarrrr. https://t.co/4U48eO8uP1","Less than 20 min for the premiere of # truthsecretas2 at @globoplay, Urrrr.https://t.co/4u48eo8up1",-0.16666666666666666,0.06666666666666667
1102,2993375997,queria ter globoplay,Wanted to have Globlay,0.0,0.0
1103,1200913310973145088,"@GustavinPlus Começa daqui a pouquinho, às 21h30min.",@Gustavinplus starts in a little while at 9:30 p.m.,-0.1875,0.5
1104,3402633563,Aguardando a queda da Globoplay a hora que estrear Verdades Secretas 2,Waiting for the fall of Globlay the time to debut Secret Truths 2,-0.4,0.7
1105,1221852727984185346,"@globoplay eu não estou bem, scrrrr!!!
#VerdadesSecretas2 https://t.co/dKySlFMHTb https://t.co/7v4TmV5w7Y","@globoplay I'm not well, scrrrr !!!
# Truthssecretas2 https://t.co/dkyslfmtb https://t.co/7v4tmv5w7y",0.0,0.0
1106,24800593,@_natfanatic @globoplay Ahhahahahha melhor mesmo,@_natfanatic @globoPlay ahhahahaha better even,0.5,0.5
